TARGET,X1,X2,X3,X4,X5
318.7,4009,3762,2173,5,A
390.9,4917,6346,2740,7,A
308.4,3879,6375,1965,6,A
382.9,4816,8220,2230,7,A
384.8,4840,3655,3030,7,A
437,5497,6161,2786,8,A
353.4,4445,4182,2326,6,B
497.5,6258,9300,3506,8,B
325.5,4094,3688,2989,8,A
310.3,3903,4050,2919,5,A
311.5,3918,6480,2348,5,A
540,6793,8750,3567,11,A
456.2,5739,5405,3419,8,A
453.6,5706,8731,4288,8,A
324.8,4085,5100,2208,6,A
451.6,5681,6375,4280,9,B
438.7,5518,8800,4184,10,A
385.6,4850,4509,2661,7,A
452.9,5697,5000,4190,7,B
318.4,4005,6375,2117,6,A
343.1,4316,5941,2084,6,A
412.7,5191,4269,4290,8,A
479.8,6035,6500,2974,9,B
388.2,4883,6266,3255,6,A
352.5,4434,4070,3240,8,A
286.8,3607,4030,2989,5,A
508.8,6400,14204,2980,7,A
374.6,4712,4168,2329,6,A
491.3,6180,7130,4086,9,A
432.3,5438,6247,2906,7,B
574.3,7224,9562,4173,9,B
413.7,5204,4200,3674,8,A
349.3,4394,6375,3800,7,A
342.7,4311,5100,3320,6,C
504.4,6345,6402,3977,8,B
442,5560,5000,3672,7,B
338.2,4254,5250,2228,6,A
299.5,3767,5910,2324,5,A
349.9,4401,4669,2043,7,C
516.7,6500,10000,4304,7,C
441.7,5556,6500,3737,5,B
377.7,4751,6259,2443,8,A
372.3,4683,4965,2548,6,A
361.8,4551,4050,2801,5,B
470,5912,10625,2574,8,C
398.4,5011,6995,3628,8,A
418.5,5264,8244,2345,7,C
359.4,4521,7145,2061,6,A
426,5359,5520,4448,9,C
325.7,4097,3789,2511,5,A
541.7,6814,14513,3475,7,A
523.4,6584,11264,4506,10,A
457.3,5752,6375,3566,8,B
366,4604,5100,2653,8,A
499.3,6281,6871,3776,8,A
419.4,5276,3423,3390,7,B
396.1,4982,6375,3114,8,B
326.1,4102,6252,2320,5,A
407.8,5130,4800,1970,7,A
486.5,6120,6250,4996,8,A
358.8,4513,6375,2640,7,A
459,5774,8342,4674,7,A
574.7,7229,8994,5897,12,A
542.3,6822,5720,5022,10,A
392.5,4937,6852,3208,7,A
343.2,4317,5193,2200,6,A
334,4201,3677,2317,5,B
637.2,8015,11384,6021,10,B
273,3434,4190,2525,6,A
523.3,6583,8102,4083,9,C
450.9,5672,6948,3267,8,A
377.1,4743,6375,2544,6,A
367.8,4626,3450,3629,9,A
295.1,3712,4500,2958,7,A
313.9,3948,3600,2872,7,A
343.1,4316,5100,2124,7,A
424.3,5337,3600,3154,7,A
460.8,5796,6899,3795,8,A
341.3,4293,5193,2238,7,A
380.8,4790,6375,2710,7,A
345.7,4348,6245,2470,5,A
382.1,4806,6204,2101,7,C
349.7,4399,4847,1826,6,C
301.2,3789,4880,2257,6,A
311.8,3922,4000,3438,6,A
396.8,4991,6375,2371,7,B
462.6,5819,5720,4298,10,C
353.1,4442,4966,2793,8,A
573.4,7213,11200,5344,10,A
322.6,4058,4150,3574,6,A
468.2,5889,6042,2837,7,A
300.3,3777,3600,2872,7,A
571.2,7185,13420,4442,9,A
483.5,6082,5048,3738,8,B
406.5,5113,5100,2448,7,B
424.3,5337,6873,3225,10,B
324.6,4083,6039,2360,6,B
381.2,4795,5000,3343,8,A
364.1,4580,5037,2905,7,A
443.3,5576,8492,4829,10,A
370.6,4662,6375,2427,7,A
379.3,4771,6375,2430,6,A
332.7,4185,4903,1826,6,A
410.7,5166,6748,3056,8,A
462.4,5816,6925,2421,7,B
336.4,4231,6237,3276,5,A
325.9,4099,4110,3579,6,C
272.8,3431,3600,1959,5,A
563.9,7093,10000,3268,7,A
438.7,5518,4317,3483,8,B
507.9,6389,6996,3492,8,B
384.4,4835,7950,4012,9,C
334.6,4209,4985,3280,8,A
323.3,4067,3553,2728,6,C
350.8,4413,5265,2160,7,B
559,7032,5532,4298,9,B
486,6113,6645,2658,6,A
451.7,5682,7700,3236,10,A
359.1,4517,4976,2529,8,A
391.9,4930,6375,3666,7,A
413.4,5200,6271,3144,7,C
304.4,3829,5546,2718,6,A
326,4101,6230,2106,5,A
319.2,4015,4133,2992,6,A
290,3648,4960,1901,6,A
508.9,6401,6916,3177,9,A
386.4,4860,6375,2916,8,A
417.1,5247,6285,2664,7,A
541.4,6810,7213,5374,11,A
374.4,4709,5676,3307,8,A
689.3,8671,7000,6235,12,A
418.5,5264,6272,3063,8,B
246.5,3100,4060,1370,4,A
455.2,5726,5556,4548,9,A
373.7,4701,4400,2804,9,A
526.6,6624,7766,4459,10,A
521,6554,6000,4176,10,B
430.8,5419,3600,3070,8,A
424.9,5345,5000,2800,6,A
428.7,5393,6000,2880,9,A
362.7,4562,6375,2758,6,A
314.4,3955,6222,2662,5,A
531.9,6691,7589,3522,8,A
566.2,7122,8500,5034,10,A
338.8,4262,5629,1826,6,A
397.7,5003,6733,3067,6,A
302.5,3805,4500,3156,7,A
373.7,4701,6375,2228,6,A
351.2,4418,6009,3952,7,A
307.3,3865,3600,3039,4,A
349.6,4397,5000,3227,7,A
692,8705,7105,5706,10,B
409.4,5150,4672,3573,9,A
338.1,4253,3900,1896,7,A
380.3,4784,6375,3160,7,A
407.9,5131,4910,1952,8,A
296.1,3724,5370,1692,6,A
354.3,4457,4988,2089,5,B
304.8,3834,5025,2464,6,A
302,3799,7005,2356,5,C
350.2,4405,4502,3057,7,A
771,9699,27408,5786,12,B
297.5,3742,4000,2876,7,A
272.1,3423,4500,2062,5,A
361.8,4551,6097,2186,6,A
438.1,5511,10800,3211,6,A
333.2,4191,5000,2528,6,A
634.3,7979,12075,4681,8,A
396.8,4991,6785,2807,6,A
602.7,7581,8536,4500,9,A
316.8,3985,3900,1804,6,A
328.9,4137,4000,2122,6,A
365.5,4597,4983,2876,6,A
559.9,7043,5483,5595,8,A
362.3,4557,4960,2543,6,A
398.5,5013,5000,3108,7,A
485.2,6103,6400,3210,9,A
351.2,4418,5725,2584,6,A
337.6,4247,5000,2324,6,A
671.4,8446,6410,5496,8,A
328.6,4133,4000,2138,6,A
715,8994,12189,4234,7,B
329.7,4147,6000,2915,6,A
367.1,4618,5060,2556,7,A
404,5082,6510,2692,6,A
378.4,4760,4767,2482,7,A
322,4050,4868,2344,7,A
333.3,4192,3760,2877,7,A
358.3,4507,6375,2648,6,A
353.3,4444,5090,1996,6,B
511.6,6435,6240,4236,10,A
560.7,7053,10658,6153,9,A
402.3,5060,6083,2714,8,C
332.5,4182,5241,2232,6,A
295.8,3721,3375,2633,6,A
360.3,4532,6310,2666,7,A
482.3,6067,11324,3555,10,C
335,4214,4000,2073,5,A
357.9,4502,5190,2360,7,A
413.2,5198,5200,3162,6,A
360.3,4532,4891,3768,8,A
251.9,3168,3874,1870,5,C
378.9,4766,4632,3074,7,A
298.8,3758,4835,2268,6,A
289.5,3641,5000,2206,5,A
480.3,6042,5146,4275,7,A
354.4,4458,6950,2502,7,A
458.4,5766,6065,3696,9,C
360.9,4540,5182,2824,8,A
344.5,4333,3375,2886,7,B
346.4,4357,4307,2076,6,C
327.1,4114,4000,2228,6,A
327.1,4114,6076,1776,6,C
603.3,7589,8102,5384,9,B
558.6,7027,6400,3134,8,A
358,4503,9040,2590,6,A
482,6063,4720,4553,9,A
341.3,4293,5230,2064,8,A
417.4,5250,4960,2697,7,A
372.7,4688,4792,2556,8,A
349.3,4394,5792,3000,12,A
314.4,3955,4914,2879,5,A
343.4,4319,5000,2396,7,A
431.5,5428,5403,3342,7,A
268.3,3375,4000,1392,4,A
317.1,3989,5443,2063,6,A
349.5,4396,4000,2883,7,B
416.6,5240,4800,2602,6,A
526.3,6620,8000,3790,8,A
371.9,4678,7515,2388,6,A
483.4,6081,4800,2932,8,A
366.5,4610,5325,2360,6,B
522.5,6573,5294,3967,9,C
468.3,5891,5145,4532,8,B
412.2,5185,7090,3151,8,A
358.2,4506,6325,2685,6,A
343.8,4325,5199,2248,7,A
453.6,5706,5000,5401,13,A
426.5,5365,5000,2680,6,C
323.6,4070,4637,3144,7,A
302.2,3801,4958,1954,5,B
472.9,5949,7199,4757,10,A
310,3899,4000,2777,5,A
741.1,9323,9615,5254,8,A
368.4,4634,5000,3105,7,A
419.8,5281,5339,3153,6,A
394.7,4965,4687,2437,6,A
350.6,4410,5320,2595,8,A
402.6,5064,4700,2372,6,A
400.3,5035,7442,2908,7,A
298.4,3753,5268,2116,5,A
366,4604,7485,2274,6,A
306.5,3855,4638,3218,6,A
348,4377,3928,2212,6,A
730.5,9189,29509,6000,7,A
337.5,4245,5000,2268,7,B
526.6,6624,8107,4190,8,C
381.1,4794,7490,3090,7,A
590.2,7424,8562,5005,11,A
295.3,3714,5570,2005,5,B
537.6,6763,8796,2820,7,B
326.2,4103,5370,1984,6,A
336.4,4231,5000,2343,6,A
292.8,3683,4917,2052,5,A
352.3,4431,4593,2931,7,A
471.2,5927,6221,3884,9,A
410.6,5165,7462,2422,6,A
600.1,7549,9637,4631,11,A
510,6415,7534,4122,7,A
367.7,4625,5610,2066,6,A
279,3509,4359,2002,5,A
373.4,4697,5000,2676,6,A
279.5,3516,4045,1669,5,C
398.6,5014,4776,3315,9,A
463.1,5825,5679,3022,6,C
460.5,5793,6865,3502,9,A
468.8,5897,8840,4112,11,C
399.5,5025,9030,3006,8,A
370.1,4655,5330,2495,7,A
598.9,7534,7830,4218,7,A
714.1,8983,6930,5207,10,B
610.5,7680,11272,4680,9,A
333.9,4200,4352,3102,8,A
527,6629,4745,3949,7,B
343.7,4323,6049,2877,6,C
405,5094,7448,3148,7,A
570.2,7173,8562,5313,11,C
334.2,4204,5577,2948,6,A
317.6,3995,6214,1934,5,A
512.6,6448,7514,4276,7,A
659.8,8300,7535,4264,8,C
342.3,4306,5490,1980,6,A
286.8,3607,4091,2796,5,A
712.9,8968,15638,6874,10,A
338.2,4254,5000,3041,8,A
344,4327,4620,2118,6,B
273.8,3444,5502,1866,5,A
256.8,3230,3300,1397,4,A
332.3,4180,5820,2142,7,C
412,5182,9740,3006,7,A
629.8,7922,7723,4382,8,C
404.8,5092,5366,3124,8,B
459.1,5775,10040,2775,7,A
385.7,4852,5000,2354,9,A
790.3,9941,11965,4528,10,A
261.1,3284,4007,1879,5,A
298.6,3756,5610,2824,7,A
646.6,8134,7830,5777,9,B
599.2,7537,7496,4408,13,A
396.9,4993,5082,3476,7,B
384.1,4831,6237,2867,7,B
324.2,4078,5000,3384,5,A
368.4,4634,3706,2288,6,A
275.5,3465,4718,1884,5,C
543.1,6832,14400,3880,7,A
393.3,4947,5138,2784,7,A
799.7,10060,16924,6122,9,A
493.3,6205,7615,2907,9,A
388,4881,3923,2386,7,B
320.8,4035,4166,3249,6,A
663.3,8344,8289,5633,11,C
270,3396,4204,2373,6,A
294.6,3706,5550,2044,5,A
371.6,4674,5000,2592,7,A
375,4717,4312,3854,7,C
285.9,3596,7943,2428,8,A
350.4,4408,4970,2197,8,A
648.3,8155,7150,5744,10,B
290.7,3657,4718,2505,5,A
334.2,4204,7100,2048,6,A
338.4,4257,5000,2036,6,A
551,6931,7723,4911,9,A
319.7,4021,3554,2664,7,A
331.3,4167,3416,3047,6,A
498.1,6266,8545,4154,9,A
328.7,4135,4166,2260,5,C
293.1,3687,3322,2070,6,A
273.2,3436,4626,2247,6,A
564.7,7103,6905,3791,7,A
351,4415,5000,2040,7,A
381.9,4804,3795,4102,7,C
266.4,3351,4000,2072,5,A
309.6,3894,5420,2258,6,C
523,6579,8665,4399,9,C
555.9,6993,5161,3926,9,B
394.8,4966,5000,2769,6,C
325.3,4092,3350,3016,6,A
331.8,4174,5010,2900,5,A
331.8,4174,4166,2676,7,A
447.4,5628,7508,2704,7,A
426,5359,3355,3861,7,C
335.5,4220,5000,2112,6,A
731.7,9204,22983,6404,10,A
344.4,4332,7200,2304,6,A
269.1,3385,3495,2044,5,A
724.5,9114,21953,6321,10,A
615.8,7746,7615,6176,9,A
522.4,6571,7991,4260,8,A
458.6,5769,9600,3356,7,C
333.7,4197,3911,2320,8,A
348.2,4380,5250,2216,8,A
610.9,7685,8605,5378,9,A
328.9,4137,3284,2369,8,A
289.7,3644,4760,1760,4,C
345.5,4346,5470,2632,5,A
338.9,4263,5000,2770,6,C
345.4,4345,5160,3252,6,A
419.4,5276,4400,4217,9,A
422.3,5312,5000,3287,8,B
621.5,7818,7137,4788,10,A
413.9,5206,3850,4076,7,B
338.9,4263,3926,2514,6,A
391.4,4923,3852,2897,9,B
363.7,4575,8000,2465,6,A
314.1,3951,5000,2647,6,A
693.1,8719,7177,6235,11,B
323.2,4065,4430,3398,7,A
352.9,4439,6334,2677,7,C
354.2,4455,5000,2294,6,A
322.8,4060,4300,2616,6,A
323.3,4067,3802,2400,6,A
385.7,4852,5420,3093,9,B
420.2,5286,5200,3216,6,B
322.5,4057,4932,2484,6,B
301.7,3795,2730,1844,6,A
350.3,4406,3200,1956,7,A
695.6,8750,7508,5983,10,A
800.5,10070,10835,6997,9,C
411,5170,5387,2823,11,B
321.4,4043,4000,2193,7,A
330.3,4155,3200,2647,5,A
730.9,9194,22956,4500,11,B
299.9,3772,4645,2640,6,A
284.5,3579,2952,2370,6,A
331.7,4172,5724,2808,6,A
300.5,3780,4300,2480,6,C
546.6,6876,4709,4070,8,C
345.2,4342,5771,2208,6,A
521.8,6564,9840,4827,10,A
297.2,3738,3200,3254,5,A
462.6,5819,12482,3894,7,C
578.6,7278,10450,4182,10,C
336.6,4234,5370,1989,5,A
522.3,6570,7313,3201,8,B
345,4340,4000,2164,7,A
501.4,6307,3678,3693,9,B
281.7,3543,5180,2053,5,A
350.8,4413,5000,2202,7,A
417.7,5254,7400,2945,7,A
470.3,5916,7100,2595,7,C
339.6,4272,3185,2714,7,A
399.6,5026,4300,2558,6,C
519.5,6535,5716,4299,7,A
706.3,8885,8180,5587,8,A
458.4,5766,5521,3456,7,A
336.9,4238,3772,2200,6,A
331.3,4167,4000,2441,6,A
433.6,5454,6883,2889,7,A
284.5,3579,4750,2116,5,A
357.3,4494,3938,3117,7,A
272.1,3423,4845,1976,5,A
290.8,3658,4300,2572,6,C
322,4050,5320,3434,5,A
334.1,4202,5140,3074,5,A
281.1,3536,4430,2048,5,A
354.7,4462,5000,2148,6,A
303.4,3816,4300,2156,6,C
465.2,5852,10956,4058,8,A
534.9,6729,7051,3162,9,B
313.2,3940,5732,2560,6,A
559.6,7039,9350,4491,9,B
401.3,5048,7507,2720,6,A
466.7,5871,7900,3041,7,C
750.595,9442,7000,6069,11,B
438.8,5520,9960,3767,8,A
339.2,4267,3555,2069,6,A
460.4,5791,11122,3052,8,A
280.6,3529,4000,2256,5,A
341.3,4293,4000,2169,6,A
306.3,3853,4300,2853,6,A
522.1,6568,6840,4443,8,C
296.5,3729,4250,2494,7,C
342,4302,5330,3180,6,C
339,4264,5000,3080,5,B
376.6,4737,5270,3055,7,A
517.5,6510,7860,2883,6,A
530.8,6677,8153,4979,9,B
387.7,4877,3926,3396,8,B
496.7,6248,15654,3917,10,A
317.9,3999,3772,2978,8,A
292,3673,5487,2095,5,A
328.6,4133,7940,2904,5,A
483.5,6082,4781,3011,8,A
270.5,3402,4000,2140,5,A
483.5,6082,4000,3692,7,A
293.9,3697,4000,1872,5,A
520.6,6549,8250,5128,10,A
323.1,4064,4300,2785,6,A
335.8,4224,5000,2174,5,B
472.1,5939,6810,2748,7,B
536.8,6752,7381,5168,10,A
275.1,3460,4250,1980,5,A
400.9,5043,5235,3968,9,C
463.5,5830,6980,3999,7,A
295.2,3713,3690,2532,6,A
373.1,4693,4990,3281,6,B
407.4,5125,4830,2970,10,A
458.8,5771,11757,3300,7,C
355.4,4470,3651,2784,8,A
309.4,3892,5660,2440,5,A
311,3912,4000,3076,5,B
303.8,3821,4000,2508,6,A
619.2,7789,8130,4314,10,B
509.3,6406,7818,4971,9,B
351.5,4421,3653,3616,9,A
377.2,4745,4470,3220,9,A
333.3,4192,4300,2865,6,A
936,11774,20560,8154,9,A
610,7673,8143,5418,11,B
288.6,3630,4250,2270,5,A
288.3,3626,4000,1899,5,A
331.2,4166,4000,2322,6,A
442.4,5565,5000,2916,8,B
246.1,3095,5000,2076,5,A
285.3,3589,4000,2928,6,A
324.5,4082,5020,3047,7,A
705,8868,18696,7022,12,A
500.3,6293,8800,3574,8,B
370.1,4655,3816,3590,9,A
350,4403,4602,2512,6,C
315.9,3974,4550,3198,6,A
387.8,4878,9516,2556,6,A
315.5,3968,4000,1994,6,A
418.8,5268,5000,3216,8,A
490.4,6169,5846,4110,8,A
529.6,6662,9500,4598,10,A
405,5094,8643,2775,7,A
449.9,5659,4000,2860,8,B
563.7,7091,10883,5048,9,A
285.2,3587,5000,1929,5,A
317,3987,4000,2393,6,A
644.2,8104,11761,5792,10,A
408.6,5140,8000,3554,8,C
528.4,6647,17410,4134,12,A
292.1,3674,4250,2430,6,C
594,7472,12026,3931,9,A
279.2,3512,4770,1977,6,A
750.6,9442,9795,5212,11,B
496,6239,5500,3536,10,A
380.9,4791,4440,3100,7,A
476.1,5989,3620,4118,11,B
562.8,7080,9018,4686,14,B
555.6,6989,5846,4514,9,B
363.1,4567,4500,3262,7,A
357.3,4494,5000,2564,7,A
620.3,7803,10250,4428,9,A
291.8,3670,4000,2096,6,A
460.5,5793,9500,2776,8,C
348.2,4380,4850,3075,7,A
439.1,5523,8637,3846,7,A
400.2,5034,4000,2406,7,B
331.2,4166,5540,3030,7,A
324,4075,3416,2116,8,A
410.8,5167,5293,3948,13,A
318.3,4004,4000,2563,6,A
312.9,3936,4490,2363,8,A
487.4,6131,11000,2742,6,A
419.6,5278,5730,2471,6,B
325.6,4096,5000,2169,6,A
712.5,8963,9795,5541,10,C
912.6,11480,12475,5698,8,A
673.7,8475,11808,5641,12,A
554,6969,5644,4548,10,C
256.6,3228,3632,2005,5,A
396.5,4987,6198,3108,12,B
294.3,3702,3205,1964,6,C
320.3,4029,4850,2566,6,A
637,8013,10148,4763,8,C
346,4352,4000,2613,6,A
481.9,6062,11244,2824,7,A
554.5,6975,6600,4744,7,B
350.3,4406,4239,2600,8,A
358.2,4506,3587,2968,7,A
299.2,3763,4260,2323,5,A
576.1,7247,6501,5197,12,C
377.5,4748,5410,2446,7,A
342.1,4303,4250,2978,6,A
333,4189,5578,2142,6,A
331.4,4169,4055,2437,6,C
605.2,7613,7414,4601,9,C
317.9,3999,4000,2637,4,B
577.4,7263,6683,4595,10,A
293.7,3694,4850,2772,5,A
378.7,4764,4500,2940,7,C
309.7,3896,4730,2208,5,A
287.6,3618,4250,2625,6,A
306.9,3860,3758,2428,5,C
275.3,3463,4500,2266,8,B
582.4,7326,8648,4574,8,A
582.8,7331,6009,3826,7,A
328.1,4127,4000,3120,6,A
403.4,5074,8130,3177,9,A
511.9,6439,7151,4659,9,A
366.9,4615,8145,2604,6,C
314.8,3960,5470,1968,6,A
533.1,6706,9250,3316,9,A
526.1,6618,5552,4232,10,A
582.8,7331,6009,3826,7,A
322.4,4055,4825,2808,7,C
337,4239,4130,2524,6,B
542.6,6825,7148,4484,7,A
418.8,5268,5500,3139,7,A
348.6,4385,4000,2627,7,A
350,4403,4000,2757,7,A
377.9,4753,5000,2410,6,C
381.1,4794,3525,2796,9,A
387.8,4878,4913,2638,7,A
310.7,3908,4585,2015,6,A
606.6,7631,4835,4144,10,B
790.6,9945,10837,5772,9,A
246.1,3095,3652,2068,5,A
351.2,4418,3929,3436,7,C
928,11674,16282,7347,9,A
485.5,6107,8684,3680,8,A
516,6491,5900,4386,9,A
360,4528,8005,2891,6,A
275.3,3463,4000,2521,5,A
415.4,5225,6370,2858,7,B
271.8,3419,4000,1992,5,C
448.8,5645,4355,3241,7,B
363.2,4569,4576,3401,6,A
373.2,4694,6151,3103,7,A
458.2,5764,6950,3753,8,B
346.7,4361,4000,2504,6,B
415.1,5221,5980,2379,7,B
554.2,6971,9400,2919,6,A
360.4,4533,5775,2272,6,A
331.3,4167,4987,2528,6,C
391.2,4921,6250,2472,7,B
674.9,8490,6500,4925,8,B
352.5,4434,4565,2193,8,A
265.2,3336,3908,2228,5,A
459.9,5785,4931,2710,8,B
304.9,3835,4000,2166,6,A
314.6,3957,3686,2410,7,C
317.7,3996,4346,2494,6,C
659.6,8297,9935,3478,9,A
379.5,4774,4500,3314,7,C
502.3,6318,5000,3754,5,B
454.7,5720,9535,3489,7,B
409.9,5156,5676,4252,8,A
390.9,4917,5371,2986,6,A
496.8,6249,4563,4300,8,A
269.1,3385,3908,1976,5,A
308.2,3877,4423,1829,7,A
387.7,4877,4222,2978,8,A
494.5,6220,13217,2946,9,A
392.8,4941,8710,2538,7,A
561.7,7066,8897,3223,10,A
519.6,6536,8450,3566,6,C
357,4491,5775,2045,6,A
465.2,5852,10560,3557,9,A
585.9,7370,13692,4338,8,C
600.8,7558,3992,5373,8,B
338.2,4254,3845,2402,7,A
359.6,4523,5350,2326,6,B
531.3,6683,8750,3678,9,C
481,6050,4000,3160,6,A
429.9,5408,4000,3214,6,B
349.6,4397,6004,2314,7,A
389.3,4897,5588,2671,9,C
307.8,3872,5000,1816,5,A
330.8,4161,4200,2596,6,A
313.1,3938,3908,2675,7,A
391.2,4921,4540,2570,7,C
423.3,5325,5000,2762,7,C
245.1,3083,3729,2104,7,A
338.4,4257,5184,1976,7,A
438.4,5515,8710,2917,6,A
537.8,6765,6055,5149,9,C
355.8,4475,5354,2966,7,A
386.5,4862,4000,2328,7,B
447.9,5634,6000,3498,7,B
459.3,5777,6745,3926,8,A
305,3836,6890,1874,5,A
401.3,5048,4000,3788,7,A
527.2,6632,11040,4062,9,A
324.5,4082,4988,2360,6,A
438.6,5517,5000,2700,7,A
673.2,8468,13390,5008,7,A
368.6,4636,5000,2647,6,A
414.3,5211,5523,3568,8,C
346.2,4355,5328,1992,7,C
404.8,5092,5107,3020,7,B
363.8,4576,5929,3514,7,A
675.4,8496,10000,6427,9,A
505.5,6359,7125,3531,7,A
280.6,3529,4000,2931,5,A
327.4,4118,7350,3152,7,A
431.5,5428,8750,3108,6,A
346.3,4356,3996,3228,8,A
473.1,5951,6534,3316,7,A
273.9,3445,4298,2580,7,A
441,5547,8520,3388,7,A
360.7,4537,5313,967,8,B
370.2,4657,5000,2692,8,A
360.4,4533,5481,2649,9,A
420.2,5286,5045,3492,8,A
416.9,5244,4950,2238,8,A
499.4,6282,8287,4235,9,A
295.1,3712,3590,1898,7,A
264.1,3322,4000,1588,4,A
329.5,4145,4815,2249,6,A
353.3,4444,6400,2656,6,A
365.4,4596,5107,2642,7,A
354.1,4454,6869,2828,5,A
679.1,8543,10706,6351,10,A
315.3,3966,4477,2331,6,A
422.3,5312,5172,3650,7,B
495,6227,8500,4502,8,A
343.6,4322,6000,2148,5,A
324.9,4087,3203,2454,7,A
336,4226,4800,2997,7,B
384.4,4835,7000,3024,6,A
479.7,6034,6650,4086,8,A
467,5874,8330,3118,8,A
329.1,4140,7336,2792,6,B
313.5,3943,4500,2102,6,A
403.6,5077,5840,3689,9,B
409,5145,9045,2560,6,A
352.4,4433,4720,2079,7,A
546.4,6873,5303,3789,10,B
279.1,3511,4404,1988,5,A
310.5,3906,5620,2630,5,A
320.7,4034,4888,3224,6,A
300.7,3782,3854,1826,6,C
344,4327,5107,2733,6,A
378.8,4765,6000,2808,7,A
649.2,8166,10730,4204,8,A
304.9,3835,3290,3036,7,A
741.9,9333,10951,5908,8,A
815.3,10256,12328,6573,11,C
386.2,4858,4945,2934,9,A
506.4,6370,9225,3004,8,B
293.5,3692,3233,2256,6,A
389,4893,5172,3063,7,C
457.5,5755,5651,4158,8,B
393.2,4946,5757,3728,7,A
325.7,4097,5240,2228,7,A
511.9,6439,39000,4606,10,A
365.6,4599,4800,3164,6,A
390.7,4915,4292,4193,7,C
415.5,5226,8142,2478,6,A
387.5,4874,6500,2512,7,A
476.6,5995,6500,3102,8,A
409,5145,5250,2814,6,C
331.9,4175,5083,2246,7,A
335.4,4219,5034,2708,6,A
300.4,3779,4150,1913,6,A
439.2,5525,4950,3122,8,A
296.9,3735,3238,2307,6,A
503.4,6332,7215,3198,7,A
497.2,6254,8056,4564,8,A
407.4,5125,8807,3648,7,A
626.3,7878,12169,5751,12,C
552.4,6949,9397,3952,8,A
554.9,6980,10663,5212,10,B
314.9,3961,4357,1974,5,A
310.5,3906,3982,2704,7,A
364.6,4586,5000,2495,7,C
430.7,5418,4971,3981,11,C
381.3,4796,6015,2536,7,A
611.3,7690,11400,3926,9,B
332.5,4182,6967,1860,5,A
314.4,3955,5180,2899,7,A
408.1,5133,7239,2456,6,A
309.6,3894,4207,2192,6,A
355.8,4475,7990,2143,7,A
465.2,5852,9343,4866,8,A
348.6,4385,5938,2377,6,A
453.1,5700,5208,3174,8,A
418.3,5262,7000,4006,8,A
423.5,5327,4366,3022,8,B
344.7,4336,5313,2734,7,A
354.4,4458,4770,2456,7,A
353.8,4450,5274,2524,7,A
573.8,7218,9405,3040,8,A
563.8,7092,6230,4454,8,A
315.5,3968,5000,2256,7,A
363.4,4571,4150,2190,6,A
435,5472,6212,3961,6,C
728.1,9159,10290,6074,8,A
357.8,4501,5326,2384,6,A
393.7,4952,5628,3166,8,A
698,8780,10720,4780,9,A
405.1,5096,7078,2630,6,A
500.6,6297,7362,3825,6,A
551.6,6939,14050,5259,10,A
405.6,5102,5643,2795,10,A
444,5585,5150,3297,7,C
266.2,3348,4511,2365,5,A
785.9,9886,13159,6736,9,A
337.6,4247,4750,1902,6,C
463.3,5828,8890,2737,9,C
392.4,4936,5264,2904,8,A
372.6,4687,6825,2666,8,A
575.1,7234,6108,4474,7,A
451.7,5682,7000,3504,7,B
629,7912,12240,3980,10,B
379.7,4776,5696,2353,6,A
800.5,10070,11400,5105,9,B
521.3,6557,21600,3355,6,C
384.1,4831,6000,2163,6,A
314.9,3961,5000,2665,6,A
482.4,6068,4550,3489,9,A
532.4,6697,5003,3184,7,A
468.6,5894,6880,3880,8,A
301.6,3794,4800,2012,7,B
329.7,4147,5000,2660,6,A
293.6,3693,4650,2163,5,A
400.3,5035,5568,3288,9,A
444.2,5588,9600,3968,5,A
522.7,6575,10578,3748,9,A
392.5,4937,6325,3717,9,A
603.6,7593,14400,4023,7,A
468.9,5898,5468,2792,8,A
393.1,4945,5460,2538,6,A
338.3,4255,4930,2517,6,A
407,5120,7133,4298,7,A
557.7,7015,10050,3401,6,C
442.6,5567,13578,3840,6,A
348.7,4386,5782,2306,6,A
411.9,5181,5000,3005,6,B
397.5,5000,5643,2444,7,B
325.6,4096,4800,2116,6,A
446.2,5613,4648,3548,6,A
376.1,4731,4160,3642,9,B
369.3,4645,6194,2872,7,A
475.2,5978,7860,3220,8,B
310.5,3906,4855,2337,7,C
391.7,4927,6000,2208,5,A
413.8,5205,7850,2602,7,A
461.5,5805,10800,3454,9,A
289.8,3645,4800,2354,5,A
559.2,7034,13300,5093,7,C
330,4151,4000,2220,7,A
459.5,5780,4798,3593,9,A
686.3,8633,7457,4999,10,A
413.4,5200,5696,2773,7,A
395.9,4980,7333,2778,6,A
344.4,4332,8005,2200,5,A
443.4,5577,5937,3258,8,A
375.3,4721,5754,2657,6,A
439.6,5530,6820,2894,7,A
306,3849,10714,2241,6,A
431.2,5424,4850,2562,7,A
371.1,4668,7932,2844,6,A
385.8,4853,4875,2789,7,A
391.1,4920,6903,3177,6,B
401.3,5048,4704,2665,6,A
418.4,5263,5000,3018,6,A
371.6,4674,5371,3051,7,A
351,4415,6328,2507,7,A
416.7,5242,9545,2663,5,B
996.9,12541,10050,5392,11,A
400.9,5043,5301,2547,6,A
533.7,6713,9116,3330,7,B
478.9,6024,10960,3244,7,A
379.5,4774,6750,2904,6,A
398.5,5013,4857,3113,7,B
447.5,5629,10800,3435,9,A
321,4038,4794,2361,6,A
